activity,lap,timestamp,seconds,lat,long,alt,dist,heart,cad
Running,6,2015-07-04T10:13:55.000-07:00,1436030035,37.6122772693634,-122.4057149887085,13.87,6091.300799658465,170,0
Running,6,2015-07-04T10:13:56.000-07:00,1436030036,37.612295150756836,-122.40572226047516,14.29,6093.3897480378655,170,0
Running,6,2015-07-04T10:13:57.000-07:00,1436030037,37.612319350242615,-122.4057400226593,14.21,6096.502402881441,170,0
Running,6,2015-07-04T10:13:58.000-07:00,1436030038,37.61234176158905,-122.40577244758606,14.28,6100.292871439916,170,0
Running,6,2015-07-04T10:13:59.000-07:00,1436030039,37.61235761642456,-122.40581429004669,14.08,6104.378474876218,170,0
Running,6,2015-07-04T10:14:00.000-07:00,1436030040,37.612367153167725,-122.40585398674011,14.43,6108.032386642371,172,0
Running,6,2015-07-04T10:14:01.000-07:00,1436030041,37.61237120628357,-122.4058895111084,14.71,6111.193807329094,172,0
Running,6,2015-07-04T10:14:02.000-07:00,1436030042,37.612372279167175,-122.40592586994171,14.77,6114.398662747385,172,0
Running,6,2015-07-04T10:14:03.000-07:00,1436030043,37.612367391586304,-122.40596497058868,14.66,6117.8854228387045,172,0
Running,6,2015-07-04T10:14:04.000-07:00,1436030044,37.61235845088959,-122.40600299835205,14.68,6121.379482187843,172,0
Running,6,2015-07-04T10:14:05.000-07:00,1436030045,37.612348556518555,-122.40603768825531,14.73,6124.627145919364,172,0
Running,6,2015-07-04T10:14:06.000-07:00,1436030046,37.61234188079834,-122.40606558322906,14.9,6127.1939298149655,172,0
Running,6,2015-07-04T10:14:07.000-07:00,1436030047,37.61233353614807,-122.40609216690063,14.82,6129.712670763582,172,0
Running,6,2015-07-04T10:14:08.000-07:00,1436030048,37.61231982707977,-122.4061188697815,14.57,6132.515546526251,172,0
Running,6,2015-07-04T10:14:09.000-07:00,1436030049,37.61230540275574,-122.40614295005798,14.4,6135.174788127779,172,0
Running,6,2015-07-04T10:14:10.000-07:00,1436030050,37.61229228973389,-122.40616571903229,14.12,6137.654393323664,171,0
Running,6,2015-07-04T10:14:11.000-07:00,1436030051,37.612282037734985,-122.40619575977325,14.09,6140.535617900338,171,0
Running,6,2015-07-04T10:14:12.000-07:00,1436030052,37.612277030944824,-122.40622985363007,13.98,6143.589915879255,171,0
Running,6,2015-07-04T10:14:13.000-07:00,1436030053,37.61227190494537,-122.4062602519989,13.74,6146.327526147643,171,0
Running,6,2015-07-04T10:14:14.000-07:00,1436030054,37.61226761341095,-122.40628743171692,13.52,6148.768724555078,171,0
Running,6,2015-07-04T10:14:15.000-07:00,1436030055,37.61226224899292,-122.40631401538849,13.23,6151.185107436515,172,0
Running,6,2015-07-04T10:14:16.000-07:00,1436030056,37.61225628852844,-122.40634298324585,13.25,6153.821390349073,172,0
Running,6,2015-07-04T10:14:17.000-07:00,1436030057,37.61225211620331,-122.40637254714966,13.04,6156.4665081326175,172,0
Running,6,2015-07-04T10:14:18.000-07:00,1436030058,37.61224818229675,-122.40640199184418,13.01,6159.096750334144,172,0
Running,6,2015-07-04T10:14:19.000-07:00,1436030059,37.61224329471588,-122.40643322467804,12.86,6161.901037431565,172,0
Running,6,2015-07-04T10:14:20.000-07:00,1436030060,37.61223804950714,-122.40646505355835,12.74,6164.764683606281,172,0
Running,6,2015-07-04T10:14:21.000-07:00,1436030061,37.61223351955414,-122.40649700164795,12.63,6167.623531455726,172,0
Running,6,2015-07-04T10:14:22.000-07:00,1436030062,37.612231850624084,-122.40652883052826,12.55,6170.433289310337,172,0
Running,6,2015-07-04T10:14:23.000-07:00,1436030063,37.6122305393219,-122.40656173229218,12.68,6173.335081922749,172,0
Running,6,2015-07-04T10:14:24.000-07:00,1436030064,37.61222791671753,-122.40659594535828,12.45,6176.362790777167,172,0
Running,6,2015-07-04T10:14:25.000-07:00,1436030065,37.612221002578735,-122.40663087368011,12.29,6179.5340310328,172,0
Running,6,2015-07-04T10:14:26.000-07:00,1436030066,37.61220955848694,-122.40666365623474,12.27,6182.689615768223,172,0
Running,6,2015-07-04T10:14:27.000-07:00,1436030067,37.61219668388367,-122.40669476985931,12.18,6185.781615413878,172,0
Running,6,2015-07-04T10:14:28.000-07:00,1436030068,37.61218786239624,-122.40672218799591,12.3,6188.38832194798,172,0
Running,6,2015-07-04T10:14:29.000-07:00,1436030069,37.612186312675476,-122.40674936771393,12.14,6190.788621826008,172,0
Running,6,2015-07-04T10:14:30.000-07:00,1436030070,37.61219346523285,-122.40677654743195,12.23,6193.311376903854,172,0
Running,6,2015-07-04T10:14:31.000-07:00,1436030071,37.61220610141754,-122.40679776668549,12.38,6195.649693588046,172,0
Running,6,2015-07-04T10:14:32.000-07:00,1436030072,37.61222279071808,-122.40681660175323,12.44,6198.138950489819,172,0
Running,6,2015-07-04T10:14:33.000-07:00,1436030073,37.612242698669434,-122.4068375825882,12.41,6201.022650045008,172,0
Running,6,2015-07-04T10:14:34.000-07:00,1436030074,37.61226201057434,-122.4068591594696,12.27,6203.890313738479,172,0
Running,6,2015-07-04T10:14:35.000-07:00,1436030075,37.61228001117706,-122.40688097476959,12.15,6206.664984815458,172,0
Running,6,2015-07-04T10:14:36.000-07:00,1436030076,37.61229586601257,-122.40690219402313,12.34,6209.234334983508,172,0
Running,6,2015-07-04T10:14:37.000-07:00,1436030077,37.61231029033661,-122.40692436695099,12.42,6211.76160157339,172,0
Running,6,2015-07-04T10:14:38.000-07:00,1436030078,37.61232614517212,-122.40695035457611,12.4,6214.6509036231355,172,0
Running,6,2015-07-04T10:14:39.000-07:00,1436030079,37.612340450286865,-122.4069755077362,12.39,6217.378366141744,172,0
Running,6,2015-07-04T10:14:40.000-07:00,1436030080,37.61235499382019,-122.40700006484985,12.18,6220.0791441567935,171,0
Running,6,2015-07-04T10:14:41.000-07:00,1436030081,37.61237108707428,-122.40702724456787,12.12,6223.068123218401,171,0
Running,6,2015-07-04T10:14:42.000-07:00,1436030082,37.61238610744476,-122.40705287456512,12.32,6225.876374010984,171,0
Running,6,2015-07-04T10:14:43.000-07:00,1436030083,37.61240077018738,-122.40707814693451,12.09,6228.63568091789,171,0
Running,6,2015-07-04T10:14:44.000-07:00,1436030084,37.612414836883545,-122.40710258483887,11.98,6231.296545091928,171,0
Running,6,2015-07-04T10:14:45.000-07:00,1436030085,37.61242938041687,-122.40712916851044,12.15,6234.142298433742,170,0
Running,6,2015-07-04T10:14:46.000-07:00,1436030086,37.61244440078735,-122.40715503692627,12.24,6236.967458312615,170,0
Running,6,2015-07-04T10:14:47.000-07:00,1436030087,37.61245942115784,-122.40718173980713,12.31,6239.852227937275,170,0
Running,6,2015-07-04T10:14:48.000-07:00,1436030088,37.61247396469116,-122.40720868110657,12.28,6242.723956393546,170,0
Running,6,2015-07-04T10:14:49.000-07:00,1436030089,37.6124871969223,-122.40723383426666,12.07,6245.38360588877,170,0
Running,6,2015-07-04T10:14:50.000-07:00,1436030090,37.61249899864197,-122.4072585105896,12.25,6247.922620816512,171,0
Running,6,2015-07-04T10:14:51.000-07:00,1436030091,37.61251187324524,-122.40728402137756,12.0,6250.586991668016,171,0
Running,6,2015-07-04T10:14:52.000-07:00,1436030092,37.612526416778564,-122.40730953216553,11.86,6253.35550207926,171,0
Running,6,2015-07-04T10:14:53.000-07:00,1436030093,37.61254143714905,-122.40733468532562,12.04,6256.130095796476,171,0
Running,6,2015-07-04T10:14:54.000-07:00,1436030094,37.61255598068237,-122.40735852718353,12.39,6258.780678065036,171,0
Running,6,2015-07-04T10:14:55.000-07:00,1436030095,37.61256968975067,-122.40738236904144,12.73,6261.3756896513605,171,0
Running,6,2015-07-04T10:14:56.000-07:00,1436030096,37.61258363723755,-122.4074079990387,12.95,6264.114662450277,171,0
Running,6,2015-07-04T10:14:57.000-07:00,1436030097,37.6125944852829,-122.40742981433868,13.22,6266.383470067025,171,0
Running,6,2015-07-04T10:14:58.000-07:00,1436030098,37.61260426044464,-122.40745162963867,13.3,6268.591163351653,171,0
Running,6,2015-07-04T10:14:59.000-07:00,1436030099,37.61261582374573,-122.40747606754303,13.26,6271.098522795436,171,0
Running,6,2015-07-04T10:15:00.000-07:00,1436030100,37.61262822151184,-122.40750122070312,13.44,6273.707981789415,172,0
Running,6,2015-07-04T10:15:01.000-07:00,1436030101,37.61264252662659,-122.40752530097961,13.56,6276.359242096816,172,0
Running,6,2015-07-04T10:15:02.000-07:00,1436030102,37.61265516281128,-122.40754759311676,13.78,6278.773756878966,172,0
Running,6,2015-07-04T10:15:03.000-07:00,1436030103,37.61266493797302,-122.4075676202774,13.63,6280.845807363409,172,0
Running,6,2015-07-04T10:15:04.000-07:00,1436030104,37.61267590522766,-122.407590508461,13.65,6283.202023914153,172,0
Running,6,2015-07-04T10:15:05.000-07:00,1436030105,37.61268770694733,-122.40761470794678,13.82,6285.705171768065,172,0
Running,6,2015-07-04T10:15:06.000-07:00,1436030106,37.612701177597046,-122.40763676166534,13.73,6288.158170970816,172,0
Running,6,2015-07-04T10:15:07.000-07:00,1436030107,37.61271512508392,-122.40766286849976,13.82,6290.931862064099,172,0
Running,6,2015-07-04T10:15:08.000-07:00,1436030108,37.61272978782654,-122.40769028663635,14.21,6293.845784679083,172,0
Running,6,2015-07-04T10:15:09.000-07:00,1436030109,37.6127405166626,-122.40771234035492,14.33,6296.125438239751,172,0
Running,6,2015-07-04T10:15:10.000-07:00,1436030110,37.61275136470795,-122.40773272514343,14.51,6298.288560030198,174,0
Running,6,2015-07-04T10:15:11.000-07:00,1436030111,37.61276030540466,-122.40775215625763,14.5,6300.26790460724,174,0
Running,6,2015-07-04T10:15:12.000-07:00,1436030112,37.61277186870575,-122.40777730941772,14.51,6302.829551749557,174,0
Running,6,2015-07-04T10:15:13.000-07:00,1436030113,37.612786412239075,-122.40779972076416,14.58,6305.381452536933,174,0
Running,6,2015-07-04T10:15:14.000-07:00,1436030114,37.61280119419098,-122.40782082080841,14.71,6307.862572968159,174,0
Running,6,2015-07-04T10:15:15.000-07:00,1436030115,37.612818121910095,-122.40784561634064,14.54,6310.745830763981,173,0
Running,6,2015-07-04T10:15:16.000-07:00,1436030116,37.61282992362976,-122.40786516666412,14.38,6312.910919787034,173,0
Running,6,2015-07-04T10:15:17.000-07:00,1436030117,37.61284136772156,-122.40788328647614,14.72,6314.952174928163,173,0
Running,6,2015-07-04T10:15:18.000-07:00,1436030118,37.61285388469696,-122.40789985656738,14.72,6316.968972417155,173,0
Running,6,2015-07-04T10:15:19.000-07:00,1436030119,37.6128716468811,-122.40791773796082,14.7,6319.495173760631,173,0
Running,6,2015-07-04T10:15:20.000-07:00,1436030120,37.612890124320984,-122.40794014930725,14.76,6322.3444427357135,173,0
Running,6,2015-07-04T10:15:21.000-07:00,1436030121,37.61290657520294,-122.40796148777008,14.44,6324.967217841077,173,0
Running,6,2015-07-04T10:15:22.000-07:00,1436030122,37.61292314529419,-122.4079841375351,14.85,6327.682941413217,173,0
Running,6,2015-07-04T10:15:23.000-07:00,1436030123,37.6129435300827,-122.40801322460175,14.71,6331.103785218483,173,0
Running,6,2015-07-04T10:15:24.000-07:00,1436030124,37.612961530685425,-122.40804123878479,14.49,6334.281093723914,173,0
Running,6,2015-07-04T10:15:25.000-07:00,1436030125,37.612975001335144,-122.40806925296783,14.35,6337.167715316104,174,0
Running,6,2015-07-04T10:15:26.000-07:00,1436030126,37.612985491752625,-122.40809416770935,14.2,6339.6530397939905,174,0
Running,6,2015-07-04T10:15:27.000-07:00,1436030127,37.612996101379395,-122.40811717510223,14.14,6341.997983519562,174,0
Running,6,2015-07-04T10:15:28.000-07:00,1436030128,37.61301004886627,-122.40814125537872,14.02,6344.6255695499685,174,0
Running,6,2015-07-04T10:15:29.000-07:00,1436030129,37.61302351951599,-122.40816330909729,14.04,6347.078562084638,174,0
Running,6,2015-07-04T10:15:30.000-07:00,1436030130,37.61303734779358,-122.40818858146667,14.0,6349.784062084164,174,0
Running,6,2015-07-04T10:15:31.000-07:00,1436030131,37.613048672676086,-122.40821182727814,13.93,6352.187870844272,174,0
Running,6,2015-07-04T10:15:32.000-07:00,1436030132,37.613057374954224,-122.40823316574097,14.07,6354.301895321152,174,0
Running,6,2015-07-04T10:15:33.000-07:00,1436030133,37.61306715011597,-122.40825843811035,14.15,6356.779163942794,174,0
Running,6,2015-07-04T10:15:34.000-07:00,1436030134,37.61307942867279,-122.40828335285187,14.03,6359.363777859265,174,0
Running,6,2015-07-04T10:15:35.000-07:00,1436030135,37.6130907535553,-122.40830862522125,13.99,6361.9213471865705,174,0
Running,6,2015-07-04T10:15:36.000-07:00,1436030136,37.61310422420502,-122.40833044052124,13.7,6364.357741031393,174,0
Running,6,2015-07-04T10:15:37.000-07:00,1436030137,37.61311745643616,-122.40835011005402,14.06,6366.630766835077,174,0
Running,6,2015-07-04T10:15:38.000-07:00,1436030138,37.613131523132324,-122.40837395191193,14.21,6369.249323383762,174,0
Running,6,2015-07-04T10:15:39.000-07:00,1436030139,37.61314630508423,-122.40839695930481,14.24,6371.858661953906,174,0
Running,6,2015-07-04T10:15:40.000-07:00,1436030140,37.61316132545471,-122.40842139720917,14.39,6374.58319625942,173,0
Running,6,2015-07-04T10:15:41.000-07:00,1436030141,37.61317276954651,-122.40843951702118,14.94,6376.624445839161,173,0
Running,6,2015-07-04T10:15:42.000-07:00,1436030142,37.61318385601044,-122.40845024585724,15.24,6378.17775806688,173,0
Running,6,2015-07-04T10:15:43.000-07:00,1436030143,37.61319839954376,-122.40846693515778,15.45,6380.363226257307,173,0
Running,6,2015-07-04T10:15:44.000-07:00,1436030144,37.613213777542114,-122.40848958492279,15.56,6382.990815634406,173,0
Running,6,2015-07-04T10:15:45.000-07:00,1436030145,37.61322510242462,-122.40851819515228,15.59,6385.8080043220125,173,0
Running,6,2015-07-04T10:15:46.000-07:00,1436030146,37.61323630809784,-122.40854358673096,15.91,6388.368237073673,173,0
Running,6,2015-07-04T10:15:47.000-07:00,1436030147,37.61324989795685,-122.40856993198395,15.73,6391.137451117942,173,0
Running,6,2015-07-04T10:15:48.000-07:00,1436030148,37.61326217651367,-122.40859711170197,15.79,6393.893474726938,173,0
Running,6,2015-07-04T10:15:49.000-07:00,1436030149,37.61327147483826,-122.40862107276917,15.83,6396.243684031179,173,0
Running,6,2015-07-04T10:15:50.000-07:00,1436030150,37.61328053474426,-122.40864753723145,16.05,6398.783127598862,173,0
Running,6,2015-07-04T10:15:51.000-07:00,1436030151,37.613287687301636,-122.40867102146149,16.28,6400.9993168176625,173,0
Running,6,2015-07-04T10:15:52.000-07:00,1436030152,37.61329448223114,-122.40869736671448,15.99,6403.439790891556,173,0
Running,6,2015-07-04T10:15:53.000-07:00,1436030153,37.61330568790436,-122.40873062610626,16.01,6406.623347251557,173,0
Running,6,2015-07-04T10:15:54.000-07:00,1436030154,37.61331748962402,-122.40876030921936,15.9,6409.548774471094,173,0
Running,6,2015-07-04T10:15:55.000-07:00,1436030155,37.61332976818085,-122.40879559516907,16.0,6412.9435222405355,173,0
Running,6,2015-07-04T10:15:56.000-07:00,1436030156,37.6133394241333,-122.40882849693298,15.97,6416.0341064205595,173,0
Running,6,2015-07-04T10:15:57.000-07:00,1436030157,37.613343954086304,-122.40885591506958,15.99,6418.501145950364,173,0
Running,6,2015-07-04T10:15:58.000-07:00,1436030158,37.61333894729614,-122.4088853597641,15.94,6421.153801130473,173,0
Running,6,2015-07-04T10:15:59.000-07:00,1436030159,37.61332726478577,-122.4089103937149,15.82,6423.713060074488,173,0
Running,6,2015-07-04T10:16:00.000-07:00,1436030160,37.61330986022949,-122.40892970561981,15.76,6426.289678271708,173,0
Running,6,2015-07-04T10:16:01.000-07:00,1436030161,37.613292932510376,-122.40894711017609,15.73,6428.7172703114875,173,0
Running,6,2015-07-04T10:16:02.000-07:00,1436030162,37.61327886581421,-122.40896332263947,15.57,6430.835255869586,173,0
Running,6,2015-07-04T10:16:03.000-07:00,1436030163,37.61326467990875,-122.40898525714874,15.65,6433.329458616456,173,0
Running,6,2015-07-04T10:16:04.000-07:00,1436030164,37.613253474235535,-122.40900897979736,15.79,6435.762322730981,173,0
Running,6,2015-07-04T10:16:05.000-07:00,1436030165,37.613240361213684,-122.40903699398041,16.34,6438.628503105669,173,0
Running,6,2015-07-04T10:16:06.000-07:00,1436030166,37.61322820186615,-122.4090678691864,16.24,6441.665639009626,173,0
Running,6,2015-07-04T10:16:07.000-07:00,1436030167,37.61321806907654,-122.40909194946289,16.22,6444.067389471278,173,0
Running,6,2015-07-04T10:16:08.000-07:00,1436030168,37.613208651542664,-122.40910911560059,16.22,6445.906649494602,173,0
Running,6,2015-07-04T10:16:09.000-07:00,1436030169,37.61319863796234,-122.40912699699402,16.23,6447.835528182247,173,0
Running,6,2015-07-04T10:16:10.000-07:00,1436030170,37.61318564414978,-122.40915060043335,16.11,6450.367344631648,173,0
Running,6,2015-07-04T10:16:11.000-07:00,1436030171,37.61317431926727,-122.40917789936066,15.96,6453.081703447382,173,0
Running,6,2015-07-04T10:16:12.000-07:00,1436030172,37.61316525936127,-122.40920186042786,15.96,6455.42037344082,173,0
Running,6,2015-07-04T10:16:13.000-07:00,1436030173,37.61315584182739,-122.4092264175415,16.02,6457.823591170366,173,0
Running,6,2015-07-04T10:16:14.000-07:00,1436030174,37.61314499378204,-122.40925478935242,16.2,6460.5985563088425,173,0
Running,6,2015-07-04T10:16:15.000-07:00,1436030175,37.61313462257385,-122.40928196907043,16.3,6463.255910587703,173,0
Running,6,2015-07-04T10:16:16.000-07:00,1436030176,37.61312520503998,-122.40930593013763,16.35,6465.611984935044,173,0
Running,6,2015-07-04T10:16:17.000-07:00,1436030177,37.61311757564545,-122.40932583808899,16.27,6467.559973103209,173,0
Running,6,2015-07-04T10:16:18.000-07:00,1436030178,37.613107562065125,-122.40935051441193,16.3,6470.002144199537,173,0
Running,6,2015-07-04T10:16:19.000-07:00,1436030179,37.6130952835083,-122.40937769412994,16.22,6472.758172132429,173,0
Running,6,2015-07-04T10:16:20.000-07:00,1436030180,37.61308252811432,-122.4094055891037,16.28,6475.595233874539,173,0
Running,6,2015-07-04T10:16:21.000-07:00,1436030181,37.613067626953125,-122.4094340801239,16.43,6478.6024645455345,173,0
Running,6,2015-07-04T10:16:22.000-07:00,1436030182,37.61305522918701,-122.40945982933044,16.44,6481.256634348958,173,0
Running,6,2015-07-04T10:16:23.000-07:00,1436030183,37.613049387931824,-122.40948271751404,16.46,6483.374746043804,173,0
Running,6,2015-07-04T10:16:24.000-07:00,1436030184,37.61304438114166,-122.40950894355774,16.74,6485.750961367878,173,0
Running,6,2015-07-04T10:16:25.000-07:00,1436030185,37.61303699016571,-122.40953648090363,16.65,6488.311988315724,173,0
Running,6,2015-07-04T10:16:26.000-07:00,1436030186,37.613025188446045,-122.40955972671509,16.65,6490.743993105761,173,0
Running,6,2015-07-04T10:16:27.000-07:00,1436030187,37.613017201423645,-122.40957617759705,16.33,6492.443549952463,173,0
Running,6,2015-07-04T10:16:28.000-07:00,1436030188,37.6130096912384,-122.4095846414566,16.22,6493.56301064874,173,0
Running,6,2015-07-04T10:16:29.000-07:00,1436030189,37.61299741268158,-122.40959882736206,16.12,6495.4138052450935,173,0
Running,6,2015-07-04T10:16:30.000-07:00,1436030190,37.61298310756683,-122.4096131324768,16.07,6497.443066613797,173,0
Running,6,2015-07-04T10:16:31.000-07:00,1436030191,37.6129709482193,-122.4096269607544,15.96,6499.262871579808,173,0
Running,6,2015-07-04T10:16:32.000-07:00,1436030192,37.61295962333679,-122.40964341163635,16.26,6501.182639292421,173,0
Running,6,2015-07-04T10:16:33.000-07:00,1436030193,37.6129492521286,-122.40966820716858,16.37,6503.652480344439,173,0
Running,6,2015-07-04T10:16:34.000-07:00,1436030194,37.612935304641724,-122.40969896316528,16.64,6506.774090533707,173,0
Running,6,2015-07-04T10:16:35.000-07:00,1436030195,37.61292111873627,-122.40972685813904,16.71,6509.693930509831,171,0
Running,6,2015-07-04T10:16:36.000-07:00,1436030196,37.61290752887726,-122.40975201129913,17.01,6512.375773359123,171,0
Running,6,2015-07-04T10:16:37.000-07:00,1436030197,37.61289703845978,-122.4097775220871,17.06,6514.907579597034,171,0
Running,6,2015-07-04T10:16:38.000-07:00,1436030198,37.612887263298035,-122.40980517864227,17.03,6517.575157309643,171,0
Running,6,2015-07-04T10:16:39.000-07:00,1436030199,37.61287462711334,-122.40983307361603,16.91,6520.405621457619,171,0
Running,6,2015-07-04T10:16:40.000-07:00,1436030200,37.61285924911499,-122.40986013412476,16.83,6523.3391226788735,171,0
Running,6,2015-07-04T10:16:41.000-07:00,1436030201,37.612841963768005,-122.40988600254059,17.12,6526.320094166205,171,0
Running,6,2015-07-04T10:16:42.000-07:00,1436030202,37.612823605537415,-122.40991353988647,17.3,6529.490356155508,171,0
Running,6,2015-07-04T10:16:43.000-07:00,1436030203,37.61280429363251,-122.40994226932526,17.45,6532.80926731523,171,0
Running,6,2015-07-04T10:16:44.000-07:00,1436030204,37.612783432006836,-122.40997111797333,17.26,6536.249936734714,171,0
Running,6,2015-07-04T10:16:45.000-07:00,1436030205,37.612765192985535,-122.40999948978424,17.4,6539.468415435882,172,0
Running,6,2015-07-04T10:16:46.000-07:00,1436030206,37.61274528503418,-122.41003012657166,17.48,6542.958796161783,172,0
Running,6,2015-07-04T10:16:47.000-07:00,1436030207,37.61272716522217,-122.41006219387054,17.44,6546.428370792259,172,0
Running,6,2015-07-04T10:16:48.000-07:00,1436030208,37.612711906433105,-122.41009056568146,17.47,6549.44901074564,172,0
Running,6,2015-07-04T10:16:49.000-07:00,1436030209,37.61270070075989,-122.4101128578186,17.55,6551.774559390928,172,0
Running,6,2015-07-04T10:16:50.000-07:00,1436030210,37.612687826156616,-122.41013765335083,17.83,6554.386009642209,172,0
Running,6,2015-07-04T10:16:51.000-07:00,1436030211,37.61267054080963,-122.41016221046448,17.99,6557.279654910289,172,0
Running,6,2015-07-04T10:16:52.000-07:00,1436030212,37.61265218257904,-122.4101824760437,17.74,6559.991399351674,172,0
Running,6,2015-07-04T10:16:53.000-07:00,1436030213,37.612635254859924,-122.41020369529724,17.8,6562.644021475632,172,0
Running,6,2015-07-04T10:16:54.000-07:00,1436030214,37.6126264333725,-122.41022837162018,17.87,6565.028689638926,172,0
Running,6,2015-07-04T10:16:55.000-07:00,1436030215,37.61262667179108,-122.41025483608246,18.27,6567.35993008836,172,0
Running,6,2015-07-04T10:16:56.000-07:00,1436030216,37.61263453960419,-122.41028273105621,18.29,6569.968128120687,172,0
Running,6,2015-07-04T10:16:57.000-07:00,1436030217,37.61264777183533,-122.4103125333786,18.48,6572.977455416224,172,0
Running,6,2015-07-04T10:16:58.000-07:00,1436030218,37.61266219615936,-122.41034281253815,18.66,6576.089684790827,172,0
Running,6,2015-07-04T10:16:59.000-07:00,1436030219,37.61267578601837,-122.41036808490753,18.98,6578.78021498815,172,0
Running,6,2015-07-04T10:17:00.000-07:00,1436030220,37.61268651485443,-122.41038846969604,19.05,6580.93597433282,173,0
Running,6,2015-07-04T10:17:01.000-07:00,1436030221,37.61269676685333,-122.41040933132172,19.08,6583.098425834047,173,0
Running,6,2015-07-04T10:17:02.000-07:00,1436030222,37.61270868778229,-122.41043293476105,19.07,6585.564119387844,173,0
Running,6,2015-07-04T10:17:03.000-07:00,1436030223,37.61272180080414,-122.4104630947113,19.73,6588.5945624632095,173,0
Running,6,2015-07-04T10:17:04.000-07:00,1436030224,37.612733364105225,-122.41048979759216,20.14,6591.275150310416,173,0
Running,6,2015-07-04T10:17:05.000-07:00,1436030225,37.61274337768555,-122.41051423549652,20.17,6593.698659025158,172,0
Running,6,2015-07-04T10:17:06.000-07:00,1436030226,37.6127552986145,-122.41054093837738,20.04,6596.398546317458,172,0
Running,6,2015-07-04T10:17:07.000-07:00,1436030227,37.6127690076828,-122.41056978702545,20.0,6599.3618034026185,172,0
Running,6,2015-07-04T10:17:08.000-07:00,1436030228,37.6127827167511,-122.41060185432434,20.51,6602.571495037092,172,0
Running,6,2015-07-04T10:17:09.000-07:00,1436030229,37.61279594898224,-122.41062903404236,20.49,6605.381575134171,172,0
Running,6,2015-07-04T10:17:10.000-07:00,1436030230,37.612804770469666,-122.41065776348114,20.7,6608.09562563328,174,0
Running,6,2015-07-04T10:17:11.000-07:00,1436030231,37.61280941963196,-122.41068816184998,20.67,6610.822670748664,174,0
Running,6,2015-07-04T10:17:12.000-07:00,1436030232,37.61281192302704,-122.41071939468384,20.53,6613.587816897963,174,0
Running,6,2015-07-04T10:17:13.000-07:00,1436030233,37.612812519073486,-122.41075468063354,20.67,6616.696635311841,174,0
Running,6,2015-07-04T10:17:14.000-07:00,1436030234,37.61281609535217,-122.4107825756073,21.18,6619.1856954434625,174,0
Running,6,2015-07-04T10:17:15.000-07:00,1436030235,37.612820982933044,-122.41080713272095,20.92,6621.416002611322,175,0
Running,6,2015-07-04T10:17:16.000-07:00,1436030236,37.61282694339752,-122.410839676857,20.9,6624.358226432372,175,0
Running,6,2015-07-04T10:17:17.000-07:00,1436030237,37.612833857536316,-122.4108737707138,21.34,6627.4581837409,175,0
Running,6,2015-07-04T10:17:18.000-07:00,1436030238,37.6128351688385,-122.41090667247772,21.62,6630.359952871251,175,0
Running,6,2015-07-04T10:17:19.000-07:00,1436030239,37.61283802986145,-122.41093730926514,21.8,6633.077236326138,175,0
Running,6,2015-07-04T10:17:20.000-07:00,1436030240,37.61284017562866,-122.41096079349518,21.73,6635.15952508933,175,0
Running,6,2015-07-04T10:17:21.000-07:00,1436030241,37.61284041404724,-122.41098117828369,21.63,6636.955284726455,175,0
Running,6,2015-07-04T10:17:22.000-07:00,1436030242,37.612839221954346,-122.41100645065308,21.76,6639.185307091926,175,0
Running,6,2015-07-04T10:17:23.000-07:00,1436030243,37.61283552646637,-122.41103136539459,22.0,6641.418024937293,175,0
Running,6,2015-07-04T10:17:24.000-07:00,1436030244,37.61283028125763,-122.41105568408966,21.92,6643.638084021242,175,0
Running,6,2015-07-04T10:17:25.000-07:00,1436030245,37.61281991004944,-122.41108012199402,21.84,6646.080116347288,176,0
Running,6,2015-07-04T10:17:26.000-07:00,1436030246,37.61281168460846,-122.41109800338745,22.31,6647.90147546449,176,0
Running,6,2015-07-04T10:17:27.000-07:00,1436030247,37.61280429363251,-122.4111180305481,22.47,6649.84758487059,176,0
Running,6,2015-07-04T10:17:28.000-07:00,1436030248,37.612794518470764,-122.41114699840546,22.34,6652.621045446124,176,0
Running,6,2015-07-04T10:17:29.000-07:00,1436030249,37.61278593540192,-122.41117286682129,22.37,6655.091431890782,176,0
Running,6,2015-07-04T10:17:30.000-07:00,1436030250,37.61277437210083,-122.41119623184204,23.13,6657.5181393208495,176,0
Running,6,2015-07-04T10:17:31.000-07:00,1436030251,37.612762331962585,-122.41122269630432,23.76,6660.206327497646,176,0
Running,6,2015-07-04T10:17:32.000-07:00,1436030252,37.61275339126587,-122.41125059127808,23.82,6662.856921723785,176,0
Running,6,2015-07-04T10:17:33.000-07:00,1436030253,37.612743496894836,-122.41127967834473,23.5,6665.6452509747805,176,0
Running,6,2015-07-04T10:17:34.000-07:00,1436030254,37.61273467540741,-122.41130518913269,23.71,6668.097099108191,176,0
Running,6,2015-07-04T10:17:35.000-07:00,1436030255,37.6127210855484,-122.41133546829224,24.06,6671.162538406656,176,0
Running,6,2015-07-04T10:17:36.000-07:00,1436030256,37.612708568573,-122.41136181354523,24.46,6673.868513736524,176,0
Running,6,2015-07-04T10:17:37.000-07:00,1436030257,37.61269676685333,-122.41138362884521,24.95,6676.195432915056,176,0
Running,6,2015-07-04T10:17:38.000-07:00,1436030258,37.61268186569214,-122.41141033172607,24.89,6679.0725421864445,176,0
